Car_ID,Make,Model,Year,Price
942,Hyundai,Elantra,2023,24450
243,Suzuki,Swift,2024,24446
1137,Suzuki,Swift,2025,24404
1492,Suzuki,Swift,2014,24360
571,Hyundai,Sonata,2022,24357
458,Ford,Mustang,2010,24339
1376,Toyota,Camry,2020,24307
563,Hyundai,Elantra,2012,24272
1419,Ford,Mustang,2021,24249
1318,Hyundai,Elantra,2025,24244
1186,Ford,Mustang,2022,24195
886,Hyundai,Elantra,2012,24178
488,Hyundai,Sonata,2026,24176
1050,Honda,Civic,2010,24115
1081,Hyundai,Elantra,2016,24053
1182,Suzuki,Alto,2021,24004
574,Ford,Explorer,2018,23987
1313,Suzuki,Swift,2026,23958
317,Toyota,Corolla,2023,23940
239,Toyota,Corolla,2024,23926
646,Honda,Civic,2026,23915
434,Toyota,Corolla,2025,23873
70,Hyundai,Sonata,2019,23864
172,Honda,Civic,2026,23858
637,Hyundai,Elantra,2022,23850
1317,Ford,Explorer,2025,23824
851,Hyundai,Elantra,2020,23792
86,Ford,Explorer,2021,23789
291,Hyundai,Sonata,2025,23746
547,Suzuki,Alto,2013,23737
216,Honda,Accord,2014,23701
689,Hyundai,Sonata,2018,23658
1181,Honda,Civic,2017,23644
690,Suzuki,Swift,2010,23611
366,Suzuki,Alto,2015,23589
608,Ford,Mustang,2013,23537
1494,Honda,Accord,2019,23524
951,Honda,Accord,2019,23517
1256,Hyundai,Elantra,2016,23515
748,Ford,Explorer,2023,23461
295,Ford,Mustang,2016,23420
704,Suzuki,Swift,2026,23413
933,Toyota,Camry,2017,23380
610,Suzuki,Swift,2015,23350
1316,Honda,Civic,2026,23306
920,Honda,Civic,2019,23298
324,Honda,Accord,2025,23295
828,Honda,Civic,2010,23259
58,Honda,Civic,2011,23239
57,Hyundai,Elantra,2014,23008
1448,Suzuki,Swift,2013,22981
349,Suzuki,Alto,2020,22943
957,Toyota,Camry,2018,22881
414,Suzuki,Swift,2011,22856
184,Hyundai,Sonata,2024,22855
1033,Ford,Explorer,2018,22835
845,Toyota,Corolla,2014,22787
1396,Suzuki,Alto,2016,22763
1112,Suzuki,Swift,2023,22749
662,Toyota,Camry,2015,22717
497,Suzuki,Swift,2025,22674
1019,Hyundai,Elantra,2014,22673
1201,Hyundai,Elantra,2015,22657
315,Ford,Explorer,2016,22605
382,Hyundai,Elantra,2010,22604
129,Suzuki,Swift,2023,22550
777,Toyota,Camry,2023,22513
741,Suzuki,Swift,2010,22498
1350,Hyundai,Sonata,2022,22468
526,Toyota,Camry,2019,22454
427,Honda,Civic,2025,22434
1,Hyundai,Elantra,2018,22358
958,Ford,Explorer,2020,22351
255,Toyota,Camry,2010,22320
143,Honda,Civic,2018,22291
334,Honda,Civic,2020,22285
1046,Honda,Civic,2023,22277
511,Ford,Explorer,2026,22270
709,Suzuki,Swift,2018,22266
186,Suzuki,Swift,2021,22242
926,Suzuki,Alto,2015,22161
1488,Ford,Mustang,2010,22116
1287,Honda,Civic,2014,22049
1249,Suzuki,Alto,2019,22028
420,Hyundai,Elantra,2020,22013
716,Honda,Accord,2018,21998
1379,Suzuki,Alto,2023,21975
358,Hyundai,Sonata,2015,21965
1307,Hyundai,Elantra,2018,21945
1273,Toyota,Corolla,2011,21940
1134,Honda,Accord,2011,21872
481,Honda,Civic,2012,21855
1297,Honda,Accord,2022,21819
1248,Suzuki,Alto,2017,21777
1006,Ford,Mustang,2026,21710
421,Toyota,Corolla,2022,21709
9,Honda,Civic,2026,21704
781,Toyota,Camry,2017,21653
715,Hyundai,Sonata,2015,21638
220,Ford,Mustang,2026,21636
320,Suzuki,Swift,2024,21566
17,Hyundai,Elantra,2026,21560
471,Toyota,Corolla,2013,21539
319,Ford,Explorer,2012,21525
1041,Toyota,Camry,2019,21511
703,Ford,Explorer,2014,21494
561,Honda,Civic,2016,21477
1210,Honda,Civic,2024,21450
525,Hyundai,Sonata,2018,21437
569,Hyundai,Sonata,2026,21385
768,Honda,Civic,2017,21376
641,Suzuki,Alto,2018,21351
1028,Toyota,Corolla,2013,21307
1321,Toyota,Corolla,2022,21240
1131,Ford,Explorer,2016,21231
664,Hyundai,Sonata,2019,21116
1406,Toyota,Corolla,2012,21039
99,Honda,Civic,2021,21028
816,Suzuki,Alto,2018,21018
635,Hyundai,Sonata,2016,20993
564,Ford,Mustang,2016,20980
645,Ford,Explorer,2010,20979
230,Hyundai,Elantra,2016,20930
309,Ford,Mustang,2018,20900
396,Hyundai,Sonata,2015,20867
666,Ford,Mustang,2014,20801
1381,Ford,Explorer,2014,20787
667,Hyundai,Elantra,2016,20733
505,Suzuki,Swift,2015,20700
555,Toyota,Camry,2024,20697
846,Suzuki,Swift,2016,20675
507,Ford,Explorer,2025,20649
651,Suzuki,Alto,2015,20628
490,Toyota,Corolla,2019,20623
1098,Honda,Civic,2010,20621
1011,Suzuki,Alto,2011,20580
919,Toyota,Camry,2026,20540
361,Hyundai,Elantra,2015,20537
116,Ford,Explorer,2018,20517
901,Honda,Civic,2020,20432
905,Ford,Mustang,2015,20425
393,Toyota,Corolla,2021,20383
523,Honda,Civic,2011,20324
1170,Hyundai,Elantra,2021,20319
1116,Toyota,Corolla,2017,20221
619,Suzuki,Swift,2014,20190
875,Honda,Civic,2016,20187
274,Ford,Explorer,2023,20163
1027,Ford,Mustang,2021,20131
1356,Toyota,Camry,2016,20110
142,Hyundai,Elantra,2025,20104
553,Ford,Explorer,2014,20103
1413,Hyundai,Elantra,2019,20103
1004,Hyundai,Sonata,2018,20093
66,Ford,Explorer,2023,20077
325,Suzuki,Alto,2011,20054
1402,Suzuki,Alto,2013,20046
1266,Hyundai,Sonata,2023,20012
88,Honda,Civic,2025,19995
1459,Suzuki,Swift,2025,19993
131,Ford,Mustang,2025,19970
416,Hyundai,Sonata,2024,19967
616,Suzuki,Alto,2018,19936
615,Suzuki,Swift,2011,19933
103,Hyundai,Elantra,2025,19931
1080,Honda,Civic,2023,19895
1264,Suzuki,Swift,2024,19894
83,Hyundai,Sonata,2012,19881
530,Suzuki,Swift,2018,19878
1119,Ford,Explorer,2023,19861
544,Toyota,Corolla,2026,19824
749,Toyota,Camry,2023,19760
1346,Toyota,Camry,2023,19745
622,Hyundai,Elantra,2025,19741
509,Hyundai,Elantra,2021,19727
33,Ford,Explorer,2015,19693
806,Suzuki,Alto,2024,19662
1443,Suzuki,Alto,2014,19645
1069,Hyundai,Elantra,2023,19625
322,Hyundai,Elantra,2010,19608
489,Hyundai,Sonata,2026,19606
1358,Honda,Civic,2017,19570
1083,Honda,Civic,2025,19558
1176,Honda,Accord,2025,19557
268,Hyundai,Elantra,2016,19513
1247,Toyota,Corolla,2024,19362
1199,Ford,Explorer,2015,19348
1435,Hyundai,Sonata,2010,19337
1462,Hyundai,Sonata,2014,19309
535,Honda,Accord,2014,19300
1191,Honda,Civic,2014,19269
347,Ford,Mustang,2010,19256
1229,Ford,Explorer,2022,19166
376,Toyota,Corolla,2017,19106
994,Suzuki,Swift,2018,19058
524,Suzuki,Swift,2025,19035
966,Honda,Accord,2013,19002
117,Ford,Explorer,2012,18989
1463,Honda,Civic,2022,18986
318,Toyota,Camry,2019,18932
907,Hyundai,Sonata,2018,18878
81,Honda,Accord,2015,18841
693,Ford,Mustang,2015,18809
688,Ford,Explorer,2026,18795
1475,Suzuki,Swift,2022,18665
1232,Suzuki,Swift,2012,18647
684,Hyundai,Sonata,2026,18627
480,Toyota,Corolla,2011,18604
1001,Suzuki,Alto,2017,18564
865,Ford,Mustang,2019,18529
695,Honda,Civic,2021,18483
176,Ford,Mustang,2022,18453
1016,Ford,Explorer,2020,18434
735,Toyota,Camry,2011,18426
857,Suzuki,Swift,2022,18424
808,Hyundai,Elantra,2012,18360
1279,Hyundai,Sonata,2018,18349
262,Ford,Explorer,2022,18297
1013,Hyundai,Elantra,2015,18259
1399,Toyota,Corolla,2022,18244
165,Hyundai,Sonata,2011,18227
597,Ford,Explorer,2026,18191
634,Ford,Mustang,2022,18096
1255,Honda,Civic,2020,18085
6,Hyundai,Elantra,2022,18063
620,Ford,Explorer,2026,18057
257,Hyundai,Sonata,2026,18049
1202,Toyota,Corolla,2018,18021
1371,Suzuki,Alto,2017,17982
798,Hyundai,Sonata,2017,17980
718,Suzuki,Swift,2010,17944
746,Suzuki,Alto,2011,17943
1003,Ford,Mustang,2011,17893
10,Toyota,Camry,2018,17872
157,Ford,Explorer,2023,17871
394,Honda,Accord,2021,17863
790,Suzuki,Swift,2016,17855
54,Suzuki,Alto,2018,17843
943,Honda,Accord,2012,17842
1441,Hyundai,Sonata,2024,17822
557,Suzuki,Swift,2012,17815
565,Hyundai,Sonata,2017,17686
618,Toyota,Camry,2026,17659
1293,Hyundai,Sonata,2011,17650
522,Ford,Explorer,2016,17648
207,Honda,Accord,2023,17602
1097,Hyundai,Sonata,2011,17589
278,Ford,Mustang,2022,17515
123,Honda,Accord,2017,17509
501,Hyundai,Elantra,2017,17476
1032,Hyundai,Elantra,2020,17464
18,Ford,Explorer,2021,17461
149,Suzuki,Swift,2015,17442
706,Toyota,Corolla,2024,17412
1361,Hyundai,Elantra,2017,17405
720,Ford,Explorer,2019,17393
962,Honda,Accord,2019,17375
499,Hyundai,Elantra,2024,17313
1168,Suzuki,Alto,2013,17290
1360,Suzuki,Swift,2025,17274
373,Suzuki,Swift,2021,17161
1235,Hyundai,Elantra,2023,17104
1121,Toyota,Corolla,2014,17073
1088,Honda,Civic,2021,17034
1198,Ford,Explorer,2012,17028
992,Suzuki,Swift,2024,17027
512,Toyota,Camry,2018,17005
763,Suzuki,Swift,2023,16913
1118,Hyundai,Sonata,2022,16903
831,Hyundai,Elantra,2015,16870
31,Honda,Civic,2012,16767
1150,Toyota,Corolla,2025,16748
1368,Toyota,Camry,2018,16743
1452,Suzuki,Swift,2023,16680
1222,Honda,Accord,2023,16640
356,Ford,Mustang,2010,16636
1126,Toyota,Camry,2022,16626
383,Suzuki,Alto,2018,16616
1043,Suzuki,Alto,2015,16518
1478,Toyota,Corolla,2026,16476
464,Suzuki,Swift,2010,16470
251,Toyota,Corolla,2022,16466
1159,Ford,Explorer,2018,16452
15,Suzuki,Alto,2012,16422
839,Honda,Civic,2018,16407
327,Honda,Civic,2021,16388
95,Ford,Mustang,2014,16386
1147,Suzuki,Swift,2014,16384
102,Toyota,Corolla,2016,16380
1302,Hyundai,Sonata,2023,16375
969,Honda,Accord,2012,16363
1440,Honda,Accord,2023,16357
789,Ford,Mustang,2019,16329
75,Suzuki,Alto,2012,16325
1289,Ford,Mustang,2013,16309
752,Honda,Accord,2025,16296
1497,Hyundai,Sonata,2014,16279
368,Ford,Mustang,2025,16271
702,Suzuki,Alto,2014,16229
1298,Toyota,Camry,2010,16221
384,Honda,Civic,2013,16205
898,Toyota,Corolla,2012,16183
714,Honda,Civic,2026,16174
150,Hyundai,Elantra,2011,16141
253,Toyota,Camry,2022,16078
537,Hyundai,Elantra,2026,16076
403,Suzuki,Swift,2013,16071
1425,Toyota,Corolla,2012,16040
738,Honda,Accord,2011,16030
92,Hyundai,Elantra,2011,15966
153,Ford,Mustang,2015,15924
503,Hyundai,Elantra,2012,15910
43,Suzuki,Alto,2011,15900
613,Ford,Mustang,2016,15876
171,Toyota,Corolla,2012,15872
372,Hyundai,Elantra,2018,15770
229,Suzuki,Swift,2015,15754
633,Suzuki,Swift,2013,15749
250,Hyundai,Sonata,2015,15739
877,Ford,Explorer,2024,15727
528,Honda,Accord,2017,15715
246,Toyota,Corolla,2012,15684
546,Ford,Mustang,2010,15640
756,Ford,Mustang,2016,15620
880,Suzuki,Swift,2018,15559
961,Honda,Accord,2014,15528
1109,Hyundai,Elantra,2019,15501
360,Ford,Mustang,2015,15470
1139,Suzuki,Alto,2014,15445
867,Suzuki,Alto,2020,15364
794,Honda,Accord,2015,15356
1092,Suzuki,Alto,2013,15340
549,Toyota,Corolla,2017,15325
972,Suzuki,Alto,2024,15321
11,Toyota,Camry,2011,15288
163,Toyota,Corolla,2013,15228
272,Ford,Explorer,2026,15222
952,Toyota,Corolla,2011,15222
275,Hyundai,Elantra,2023,15184
135,Hyundai,Elantra,2024,15183
219,Toyota,Camry,2025,15156
141,Toyota,Camry,2018,15114
1207,Toyota,Corolla,2026,15095
657,Toyota,Corolla,2023,15067
1453,Toyota,Camry,2018,15036
392,Ford,Explorer,2022,15005
723,Ford,Mustang,2026,15003
1038,Ford,Explorer,2021,14963
999,Suzuki,Swift,2022,14942
173,Toyota,Corolla,2023,14891
307,Suzuki,Swift,2010,14854
1094,Suzuki,Alto,2016,14833
888,Ford,Explorer,2025,14830
2,Ford,Explorer,2017,14805
1272,Honda,Accord,2020,14761
1354,Toyota,Camry,2026,14726
259,Ford,Mustang,2012,14708
855,Honda,Accord,2010,14697
917,Suzuki,Swift,2021,14676
432,Honda,Accord,2014,14636
995,Toyota,Corolla,2022,14631
609,Honda,Civic,2026,14603
1200,Ford,Mustang,2024,14599
983,Ford,Explorer,2015,14597
285,Toyota,Corolla,2020,14582
1344,Toyota,Corolla,2026,14577
924,Honda,Accord,2019,14576
853,Ford,Explorer,2024,14409
1401,Toyota,Camry,2019,14383
600,Suzuki,Swift,2020,14365
302,Hyundai,Elantra,2022,14306
187,Ford,Explorer,2013,14291
234,Suzuki,Alto,2019,14247
837,Honda,Accord,2026,14201
922,Hyundai,Elantra,2018,14138
91,Honda,Civic,2022,14101
29,Ford,Explorer,2026,14074
340,Suzuki,Alto,2011,13961
306,Honda,Accord,2023,13936
454,Toyota,Camry,2020,13887
377,Toyota,Corolla,2023,13846
147,Honda,Civic,2019,13787
270,Ford,Mustang,2017,13778
1465,Hyundai,Sonata,2022,13733
534,Honda,Accord,2014,13695
559,Ford,Mustang,2013,13646
1477,Suzuki,Swift,2021,13645
797,Ford,Explorer,2022,13619
676,Toyota,Camry,2016,13618
1395,Hyundai,Sonata,2021,13587
1015,Suzuki,Swift,2025,13566
581,Ford,Explorer,2013,13560
41,Hyundai,Elantra,2023,13557
1160,Hyundai,Elantra,2017,13525
1049,Toyota,Corolla,2019,13521
1012,Toyota,Corolla,2014,13494
998,Ford,Mustang,2020,13486
1226,Toyota,Camry,2013,13432
73,Ford,Explorer,2011,13372
881,Honda,Civic,2010,13335
1219,Suzuki,Alto,2018,13323
900,Toyota,Corolla,2024,13291
1345,Hyundai,Elantra,2021,13265
1355,Suzuki,Swift,2022,13186
1152,Toyota,Camry,2013,13162
8,Hyundai,Elantra,2010,13154
265,Honda,Accord,2013,13097
371,Honda,Civic,2011,13080
94,Honda,Accord,2023,13077
74,Ford,Mustang,2010,13065
1442,Ford,Explorer,2013,13044
848,Hyundai,Elantra,2022,12988
884,Toyota,Camry,2014,12945
128,Honda,Civic,2026,12929
214,Honda,Civic,2024,12899
231,Hyundai,Sonata,2020,12874
1323,Ford,Mustang,2012,12858
155,Ford,Explorer,2025,12855
1221,Toyota,Corolla,2025,12800
987,Suzuki,Alto,2012,12777
989,Suzuki,Alto,2022,12769
146,Hyundai,Elantra,2017,12764
496,Suzuki,Alto,2011,12732
791,Hyundai,Elantra,2013,12732
1420,Suzuki,Alto,2019,12724
213,Toyota,Camry,2014,12696
1310,Toyota,Corolla,2013,12661
813,Suzuki,Alto,2016,12653
300,Ford,Mustang,2022,12607
1194,Toyota,Camry,2014,12587
221,Hyundai,Sonata,2021,12541
1445,Toyota,Corolla,2019,12518
1089,Toyota,Camry,2018,12506
442,Honda,Accord,2019,12504
299,Toyota,Corolla,2011,12487
1415,Ford,Mustang,2019,12450
248,Hyundai,Sonata,2026,12422
331,Toyota,Corolla,2022,12406
405,Ford,Mustang,2026,12395
138,Ford,Explorer,2018,12343
719,Toyota,Corolla,2024,12335
1377,Ford,Mustang,2022,12302
542,Toyota,Corolla,2014,12262
195,Hyundai,Elantra,2014,12245
110,Toyota,Corolla,2019,12244
71,Suzuki,Alto,2011,12239
1284,Ford,Mustang,2018,12227
111,Hyundai,Elantra,2020,12175
1251,Honda,Accord,2012,12045
514,Hyundai,Sonata,2024,11976
118,Toyota,Camry,2025,11962
826,Ford,Explorer,2015,11949
1498,Toyota,Corolla,2020,11945
941,Hyundai,Elantra,2026,11909
934,Ford,Mustang,2018,11897
181,Toyota,Camry,2019,11866
289,Hyundai,Sonata,2016,11854
1407,Ford,Explorer,2020,11810
812,Honda,Civic,2025,11782
51,Honda,Civic,2014,11761
1324,Honda,Civic,2019,11740
418,Hyundai,Elantra,2016,11724
903,Toyota,Corolla,2019,11695
1265,Suzuki,Swift,2022,11663
801,Honda,Accord,2025,11661
1262,Suzuki,Alto,2020,11651
773,Honda,Civic,2023,11595
700,Toyota,Camry,2026,11559
705,Honda,Civic,2024,11553
795,Ford,Mustang,2017,11549
946,Honda,Civic,2024,11548
810,Hyundai,Elantra,2014,11535
338,Suzuki,Swift,2016,11493
1487,Suzuki,Swift,2021,11492
515,Suzuki,Alto,2020,11468
860,Toyota,Corolla,2013,11464
921,Hyundai,Sonata,2018,11464
799,Hyundai,Elantra,2024,11461
152,Hyundai,Elantra,2023,11358
115,Hyundai,Elantra,2022,11311
59,Toyota,Corolla,2011,11303
425,Ford,Explorer,2022,11303
127,Ford,Explorer,2013,11292
16,Toyota,Camry,2012,11284
36,Ford,Explorer,2021,11237
422,Honda,Accord,2016,11229
570,Toyota,Corolla,2018,11199
1446,Hyundai,Elantra,2018,11169
1385,Suzuki,Swift,2024,11142
24,Honda,Civic,2025,11138
1347,Ford,Mustang,2026,11069
1231,Ford,Explorer,2024,11047
1424,Toyota,Corolla,2026,11021
1188,Honda,Accord,2025,11002
770,Suzuki,Alto,2019,10979
541,Ford,Explorer,2018,10973
1060,Suzuki,Swift,2014,10929
1268,Suzuki,Alto,2024,10921
904,Toyota,Camry,2018,10904
120,Suzuki,Alto,2018,10892
1454,Suzuki,Alto,2016,10751
889,Suzuki,Alto,2022,10728
1197,Ford,Explorer,2011,10677
782,Toyota,Camry,2018,10654
536,Hyundai,Elantra,2026,10634
847,Toyota,Camry,2024,10579
916,Honda,Civic,2014,10574
1204,Honda,Civic,2020,10573
411,Ford,Mustang,2026,10528
669,Hyundai,Elantra,2011,10493
985,Hyundai,Sonata,2021,10402
105,Honda,Accord,2017,10384
774,Honda,Civic,2026,10357
1349,Suzuki,Alto,2023,10318
4,Hyundai,Elantra,2018,10313
1258,Ford,Explorer,2013,10290
359,Suzuki,Swift,2014,10251
312,Suzuki,Alto,2010,10238
156,Suzuki,Alto,2025,10234
1166,Suzuki,Alto,2014,10230
1490,Ford,Mustang,2023,10222
113,Honda,Accord,2026,10202
599,Hyundai,Elantra,2010,10165
1120,Suzuki,Alto,2013,10159
1326,Honda,Accord,2018,10155
44,Hyundai,Elantra,2025,10091
1106,Suzuki,Swift,2010,10089
1277,Ford,Explorer,2013,10047
1018,Hyundai,Sonata,2026,10029
862,Hyundai,Sonata,2024,9990
803,Ford,Explorer,2019,9989
1054,Ford,Mustang,2023,9931
237,Honda,Accord,2017,9846
1457,Hyundai,Elantra,2017,9828
1065,Hyundai,Elantra,2019,9800
1022,Hyundai,Sonata,2017,9772
861,Ford,Explorer,2017,9701
822,Suzuki,Alto,2020,9696
1483,Suzuki,Alto,2011,9689
858,Toyota,Corolla,2013,9681
1403,Honda,Accord,2011,9643
1123,Hyundai,Elantra,2010,9637
836,Toyota,Corolla,2014,9617
953,Hyundai,Sonata,2025,9597
885,Honda,Accord,2013,9586
864,Hyundai,Elantra,2023,9574
56,Toyota,Corolla,2024,9541
614,Toyota,Corolla,2023,9484
1039,Ford,Mustang,2016,9467
34,Toyota,Camry,2013,9366
137,Honda,Accord,2023,9336
1073,Hyundai,Elantra,2012,9324
1005,Hyundai,Sonata,2022,9287
264,Hyundai,Sonata,2010,9278
404,Hyundai,Sonata,2013,9258
691,Ford,Explorer,2012,9247
1439,Hyundai,Sonata,2019,9239
1263,Ford,Mustang,2018,9235
1161,Suzuki,Alto,2026,9229
607,Suzuki,Alto,2018,9179
1296,Hyundai,Sonata,2014,9110
694,Ford,Mustang,2025,9101
665,Hyundai,Sonata,2023,9078
1306,Suzuki,Alto,2015,9065
38,Toyota,Corolla,2017,8952
1185,Suzuki,Swift,2011,8952
678,Ford,Mustang,2021,8942
1282,Hyundai,Sonata,2017,8889
1450,Suzuki,Alto,2014,8889
453,Toyota,Camry,2014,8883
872,Toyota,Camry,2014,8874
1190,Toyota,Camry,2016,8844
771,Honda,Accord,2011,8835
134,Honda,Accord,2012,8797
975,Suzuki,Alto,2013,8797
821,Honda,Civic,2015,8727
192,Hyundai,Sonata,2022,8704
825,Hyundai,Sonata,2023,8701
521,Suzuki,Alto,2010,8672
984,Suzuki,Swift,2021,8665
35,Suzuki,Alto,2026,8637
531,Ford,Explorer,2023,8620
1491,Hyundai,Sonata,2010,8615
238,Suzuki,Swift,2011,8611
1070,Suzuki,Alto,2024,8588
1294,Hyundai,Sonata,2011,8538
818,Ford,Mustang,2026,8505
1370,Ford,Mustang,2022,8460
449,Toyota,Camry,2017,8452
717,Suzuki,Alto,2023,8413
908,Hyundai,Elantra,2022,8404
1008,Toyota,Camry,2021,8319
341,Toyota,Camry,2026,8313
761,Toyota,Corolla,2013,8313
98,Suzuki,Alto,2011,8283
721,Suzuki,Swift,2017,8279
968,Suzuki,Swift,2012,8257
1472,Suzuki,Swift,2018,8241
518,Hyundai,Elantra,2021,8204
841,Hyundai,Sonata,2010,8194
170,Suzuki,Alto,2011,8157
650,Ford,Explorer,2021,8113
1331,Toyota,Camry,2021,8113
483,Ford,Explorer,2012,8103
140,Honda,Accord,2015,8072
211,Hyundai,Sonata,2026,8017
1151,Suzuki,Swift,2020,8003
258,Toyota,Corolla,2011,8000
960,Toyota,Corolla,2010,7995
82,Honda,Accord,2011,7946
28,Hyundai,Sonata,2023,7913
843,Suzuki,Alto,2012,7903
626,Ford,Mustang,2016,7833
750,Honda,Civic,2019,7830
1114,Hyundai,Sonata,2017,7828
63,Suzuki,Swift,2025,7799
14,Hyundai,Sonata,2019,7794
1214,Ford,Mustang,2010,7771
532,Ford,Mustang,2011,7749
445,Ford,Explorer,2018,7745
298,Honda,Accord,2013,7701
263,Hyundai,Sonata,2010,7670
658,Suzuki,Swift,2024,7584
194,Hyundai,Elantra,2020,7517
164,Honda,Accord,2024,7494
955,Honda,Civic,2022,7449
891,Suzuki,Alto,2011,7407
883,Ford,Mustang,2010,7395
896,Suzuki,Swift,2017,7388
1369,Toyota,Corolla,2012,7368
1057,Ford,Explorer,2022,7308
1320,Hyundai,Elantra,2010,7303
196,Suzuki,Swift,2021,7252
132,Toyota,Camry,2017,7226
1107,Ford,Explorer,2026,7180
451,Honda,Accord,2014,7114
166,Honda,Civic,2012,7108
314,Hyundai,Sonata,2022,7084
374,Ford,Explorer,2015,7060
12,Hyundai,Elantra,2023,7031
48,Ford,Mustang,2018,7013
785,Suzuki,Swift,2018,7004
1136,Toyota,Corolla,2014,6992
436,Toyota,Corolla,2014,6976
200,Hyundai,Sonata,2015,6953
784,Suzuki,Swift,2015,6934
1257,Hyundai,Sonata,2014,6934
226,Ford,Mustang,2019,6930
1427,Suzuki,Swift,2011,6874
386,Honda,Accord,2022,6745
996,Toyota,Camry,2024,6651
572,Hyundai,Sonata,2010,6650
197,Suzuki,Swift,2020,6592
379,Hyundai,Sonata,2012,6579
1499,Honda,Accord,2010,6578
261,Suzuki,Alto,2018,6576
928,Suzuki,Alto,2024,6575
902,Honda,Civic,2025,6561
722,Hyundai,Sonata,2011,6548
1270,Toyota,Camry,2018,6522
1056,Suzuki,Alto,2013,6349
1299,Suzuki,Alto,2023,6341
190,Ford,Mustang,2021,6319
39,Toyota,Camry,2017,6317
484,Hyundai,Elantra,2015,6315
936,Suzuki,Swift,2013,6285
762,Suzuki,Alto,2014,6284
1375,Honda,Civic,2011,6257
653,Honda,Accord,2014,6145
1304,Ford,Mustang,2018,6028
177,Hyundai,Sonata,2018,6018
175,Toyota,Corolla,2020,6003
412,Suzuki,Alto,2014,5992
1216,Ford,Mustang,2025,5989
212,Suzuki,Swift,2024,5976
578,Toyota,Camry,2016,5947
1105,Ford,Explorer,2026,5947
937,Ford,Mustang,2024,5943
13,Toyota,Corolla,2013,5913
247,Suzuki,Swift,2021,5880
1058,Honda,Accord,2013,5848
1254,Suzuki,Swift,2021,5787
1059,Honda,Accord,2014,5786
208,Toyota,Corolla,2025,5781
333,Toyota,Camry,2021,5734
1156,Suzuki,Alto,2016,5705
1167,Suzuki,Swift,2016,5703
1252,Toyota,Corolla,2016,5699
1311,Toyota,Corolla,2015,5664
1227,Suzuki,Alto,2024,5654
1412,Toyota,Corolla,2013,5589
438,Honda,Accord,2022,5579
1261,Hyundai,Sonata,2025,5568
1087,Toyota,Corolla,2012,5522
1449,Hyundai,Elantra,2010,5482
671,Honda,Accord,2016,5390
1330,Honda,Civic,2016,5380
1484,Ford,Mustang,2023,5361
954,Toyota,Camry,2015,5343
585,Suzuki,Alto,2016,5311
681,Ford,Explorer,2023,5293
328,Ford,Mustang,2013,5290
692,Hyundai,Elantra,2014,5284
890,Hyundai,Sonata,2015,5283
203,Hyundai,Sonata,2015,5276
731,Hyundai,Sonata,2010,5182
1236,Toyota,Camry,2022,5179
85,Honda,Civic,2026,5164
805,Suzuki,Alto,2012,5163
1154,Ford,Explorer,2020,5156
533,Suzuki,Swift,2022,5147
1466,Hyundai,Elantra,2018,5123
202,Suzuki,Alto,2012,5061
1367,Hyundai,Sonata,2024,5030
1102,Ford,Explorer,2019,5022
970,Suzuki,Swift,2026,5015
168,Ford,Mustang,2021,5005
